Date;Tile;Online
20190829;48PXR;1.0
20190826;48PXR;1.0
20190824;48PXR;1.0
20190821;48PXR;1.0
20190819;48PXR;1.0
20190816;48PXR;1.0
20190814;48PXR;1.0
20190811;48PXR;1.0
20190809;48PXR;1.0
20190806;48PXR;1.0
20190804;48PXR;1.0
20190801;48PXR;1.0
