Date;Tile;Online
20171229;48PXS;0
20171227;48PXS;0
20171227;48PXS;0
20171224;48PXS;0
20171222;48PXS;0
20171219;48PXS;0
20171217;48PXS;0
20171214;48PXS;0
20171212;48PXS;0
20171209;48PXS;0
20171207;48PXS;0
20171204;48PXS;0
20171202;48PXS;0
20171212;48PXS;1
