Date;Tile;Online
20201116;48PXU;0
20201128;48PXU;1
20201126;48PXU;1
20201123;48PXU;1
20201121;48PXU;1
20201121;48PXU;1
20201118;48PXU;1
20201116;48PXU;1
20201113;48PXU;1
20201111;48PXU;1
20201108;48PXU;1
20201106;48PXU;1
20201103;48PXU;1
20201101;48PXU;1
