Date;Tile;Online
20170928;48PVU;0
20170926;48PVU;0
20170923;48PVU;0
20170921;48PVU;0
20170918;48PVU;0
20170916;48PVU;0
20170913;48PVU;0
20170911;48PVU;0
20170908;48PVU;0
20170906;48PVU;0
20170903;48PVU;0
20170901;48PVU;0
20170901;48PVU;1
