Date;Tile;Online
20190119;31UER;1.0
20190118;31UER;1.0
20190116;31UER;1.0
20190114;31UER;1.0
20190108;31UER;1.0
20190106;31UER;1.0
20190103;31UER;1.0
20190103;31UER;1.0
20190101;31UER;1.0
