Date;Tile;Online
20190126;48PWA;0
20190121;48PWA;0
20190116;48PWA;0
20190111;48PWA;0
20190106;48PWA;0
20190101;48PWA;0
20190129;48PWA;1
20190124;48PWA;1
20190119;48PWA;1
20190114;48PWA;1
20190109;48PWA;1
20190104;48PWA;1
