Date;Tile;Online
20210515;48PXT;0
20210512;48PXT;0
20210530;48PXT;1
20210527;48PXT;1
20210525;48PXT;1
20210522;48PXT;1
20210520;48PXT;1
20210517;48PXT;1
20210515;48PXT;1
20210512;48PXT;1
20210510;48PXT;1
20210507;48PXT;1
20210505;48PXT;1
20210502;48PXT;1
