Date;Tile;Online
20170928;48PXQ;0
20170923;48PXQ;0
20170915;48PXQ;0
20170910;48PXQ;0
20170908;48PXQ;0
20170903;48PXQ;0
20170918;48PXQ;1
20170915;48PXQ;1
20170913;48PXQ;1
