Date;Tile;Online
20220928;31UCR;1.0
20220927;31UCR;1.0
20220925;31UCR;1.0
20220923;31UCR;1.0
20220922;31UCR;1.0
20220920;31UCR;1.0
20220918;31UCR;1.0
20220915;31UCR;1.0
20220913;31UCR;1.0
20220912;31UCR;1.0
20220912;31UCR;1.0
20220910;31UCR;1.0
20220908;31UCR;1.0
20220907;31UCR;1.0
20220905;31UCR;1.0
20220903;31UCR;1.0
20220902;31UCR;1.0
