Date;Tile;Online
20200228;31UCS;1.0
20200226;31UCS;1.0
20200226;31UCS;1.0
20200221;31UCS;1.0
20200216;31UCS;1.0
20200213;31UCS;1.0
20200211;31UCS;1.0
20200208;31UCS;1.0
20200206;31UCS;1.0
20200203;31UCS;1.0
20200201;31UCS;1.0
