Date;Tile;Online
20190126;48PXV;0.0
20190126;48PXV;0.0
20190121;48PXV;0.0
20190116;48PXV;0.0
20190111;48PXV;0.0
20190106;48PXV;0.0
20190101;48PXV;0.0
